SID,Cue,Character,Category,Recall
SID000839,JulieTaylor,JasonStreet,Character,0
SID000839,JulieTaylor,JulieTaylor,Character,0
SID000839,JulieTaylor,LandryClarke,Character,0
SID000839,JulieTaylor,LylaGarrity,Character,0
SID000839,JulieTaylor,MattSaracen,Character,2
SID000839,JulieTaylor,SmashWilliams,Character,0
SID000839,JulieTaylor,TamiTaylor,Character,3
SID000839,JulieTaylor,TimRiggins,Character,0
SID000839,JulieTaylor,TyraCollette,Character,0
SID000839,LandryClarke,BuddyGarrity,Character,0
SID000839,LandryClarke,CoachTaylor,Character,0
SID000839,LandryClarke,JasonStreet,Character,0
SID000839,LandryClarke,JulieTaylor,Character,0
SID000839,LandryClarke,LandryClarke,Character,0
SID000839,LandryClarke,LylaGarrity,Character,0
SID000839,LandryClarke,MattSaracen,Character,1
SID000839,LandryClarke,SmashWilliams,Character,0
SID000839,LandryClarke,TamiTaylor,Character,0
SID000839,LandryClarke,TimRiggins,Character,0
SID000839,LandryClarke,TyraCollette,Character,0
SID000839,LylaGarrity,BuddyGarrity,Character,0
SID000839,LylaGarrity,CoachTaylor,Character,0
SID000839,LylaGarrity,JasonStreet,Character,2
SID000839,LylaGarrity,JulieTaylor,Character,0
SID000839,LylaGarrity,LandryClarke,Character,0
SID000839,LylaGarrity,LylaGarrity,Character,0
SID000839,LylaGarrity,MattSaracen,Character,0
SID000839,LylaGarrity,SmashWilliams,Character,0
SID000839,LylaGarrity,TamiTaylor,Character,0
SID000839,LylaGarrity,TimRiggins,Character,1
SID000839,LylaGarrity,TyraCollette,Character,0
SID000839,MattSaracen,BuddyGarrity,Character,0
SID000839,MattSaracen,CoachTaylor,Character,1
SID000839,MattSaracen,JasonStreet,Character,3
SID000839,MattSaracen,JulieTaylor,Character,2
SID000839,MattSaracen,LandryClarke,Character,0
SID000839,MattSaracen,LylaGarrity,Character,0
SID000839,MattSaracen,MattSaracen,Character,0
SID000839,MattSaracen,SmashWilliams,Character,0
SID000839,MattSaracen,TamiTaylor,Character,0
SID000839,MattSaracen,TimRiggins,Character,0
SID000839,MattSaracen,TyraCollette,Character,0
SID000839,Outgoing,BuddyGarrity,Trait,0
SID000839,Outgoing,CoachTaylor,Trait,0
SID000839,Outgoing,JasonStreet,Trait,2
SID000839,Outgoing,JulieTaylor,Trait,0
SID000839,Outgoing,LandryClarke,Trait,3
SID000839,Outgoing,LylaGarrity,Trait,0
SID000839,Outgoing,MattSaracen,Trait,0
SID000839,Outgoing,SmashWilliams,Trait,0
SID000839,Outgoing,TamiTaylor,Trait,0
SID000839,Outgoing,TimRiggins,Trait,1
SID000839,Outgoing,TyraCollette,Trait,0
SID000839,Romance,BuddyGarrity,Action,0
SID000839,Romance,CoachTaylor,Action,0
SID000839,Romance,JasonStreet,Action,2
SID000839,Romance,JulieTaylor,Action,5
SID000839,Romance,LandryClarke,Action,0
SID000839,Romance,LylaGarrity,Action,1
SID000839,Romance,MattSaracen,Action,6
SID000839,Romance,SmashWilliams,Action,0
SID000839,Romance,TamiTaylor,Action,0
SID000839,Romance,TimRiggins,Action,3
SID000839,Romance,TyraCollette,Action,4
SID000839,School,BuddyGarrity,Place,0
SID000839,School,CoachTaylor,Place,5
SID000839,School,JasonStreet,Place,0
SID000839,School,JulieTaylor,Place,2
SID000839,School,LandryClarke,Place,0
SID000839,School,LylaGarrity,Place,6
SID000839,School,MattSaracen,Place,3
SID000839,School,SmashWilliams,Place,4
SID000839,School,TamiTaylor,Place,1
SID000839,School,TimRiggins,Place,7
SID000839,School,TyraCollette,Place,0
SID000839,SmashWilliams,BuddyGarrity,Character,0
SID000839,SmashWilliams,CoachTaylor,Character,3
SID000839,SmashWilliams,JasonStreet,Character,0
SID000839,SmashWilliams,JulieTaylor,Character,0
SID000839,SmashWilliams,LandryClarke,Character,0
SID000839,SmashWilliams,LylaGarrity,Character,0
SID000839,SmashWilliams,MattSaracen,Character,0
SID000839,SmashWilliams,SmashWilliams,Character,0
SID000839,SmashWilliams,TamiTaylor,Character,0
SID000839,SmashWilliams,TimRiggins,Character,2
SID000839,SmashWilliams,TyraCollette,Character,1
SID000839,SupportAdviseComfort,BuddyGarrity,Action,0
SID000839,SupportAdviseComfort,CoachTaylor,Action,0
SID000839,SupportAdviseComfort,JasonStreet,Action,0
SID000839,SupportAdviseComfort,JulieTaylor,Action,0
SID000839,SupportAdviseComfort,LandryClarke,Action,0
SID000839,SupportAdviseComfort,LylaGarrity,Action,1
SID000839,SupportAdviseComfort,MattSaracen,Action,0
SID000839,SupportAdviseComfort,SmashWilliams,Action,0
SID000839,SupportAdviseComfort,TamiTaylor,Action,2
SID000839,SupportAdviseComfort,TimRiggins,Action,0
SID000839,SupportAdviseComfort,TyraCollette,Action,0
SID000839,TamiTaylor,BuddyGarrity,Character,0
SID000839,TamiTaylor,CoachTaylor,Character,1
SID000839,TamiTaylor,JasonStreet,Character,0
SID000839,TamiTaylor,JulieTaylor,Character,2
SID000839,TamiTaylor,LandryClarke,Character,0
SID000839,TamiTaylor,LylaGarrity,Character,0
SID000839,TamiTaylor,MattSaracen,Character,3
SID000839,TamiTaylor,SmashWilliams,Character,0
SID000839,TamiTaylor,TamiTaylor,Character,0
SID000839,TamiTaylor,TimRiggins,Character,0
SID000839,TamiTaylor,TyraCollette,Character,0
SID000839,TimRiggins,BuddyGarrity,Character,0
SID000839,TimRiggins,CoachTaylor,Character,0
SID000839,TimRiggins,JasonStreet,Character,0
SID000839,TimRiggins,JulieTaylor,Character,0
SID000839,TimRiggins,LandryClarke,Character,0
SID000839,TimRiggins,LylaGarrity,Character,1
SID000839,TimRiggins,MattSaracen,Character,0
SID000839,TimRiggins,SmashWilliams,Character,3
SID000839,TimRiggins,TamiTaylor,Character,0
SID000839,TimRiggins,TimRiggins,Character,0
SID000839,TimRiggins,TyraCollette,Character,2
SID000839,TyraCollette,BuddyGarrity,Character,0
SID000839,TyraCollette,CoachTaylor,Character,0
SID000839,TyraCollette,JasonStreet,Character,0
SID000839,TyraCollette,JulieTaylor,Character,0
SID000839,TyraCollette,LandryClarke,Character,0
SID000839,TyraCollette,LylaGarrity,Character,0
SID000839,TyraCollette,MattSaracen,Character,0
SID000839,TyraCollette,SmashWilliams,Character,1
SID000839,TyraCollette,TamiTaylor,Character,0
SID000839,TyraCollette,TimRiggins,Character,2
SID000839,TyraCollette,TyraCollette,Character,0
SID000839,FreeRecall,BuddyGarrity,Free,0
SID000839,FreeRecall,CoachTaylor,Free,8
SID000839,FreeRecall,JasonStreet,Free,0
SID000839,FreeRecall,JulieTaylor,Free,1
SID000839,FreeRecall,LandryClarke,Free,4
SID000839,FreeRecall,LylaGarrity,Free,6
SID000839,FreeRecall,MattSaracen,Free,2
SID000839,FreeRecall,SmashWilliams,Free,9
SID000839,FreeRecall,TamiTaylor,Free,3
SID000839,FreeRecall,TimRiggins,Free,7
SID000839,FreeRecall,TyraCollette,Free,5
SID000841,Attractive,BuddyGarrity,Trait,0
SID000841,Attractive,CoachTaylor,Trait,0
SID000841,Attractive,JasonStreet,Trait,0
SID000841,Attractive,JulieTaylor,Trait,3
SID000841,Attractive,LandryClarke,Trait,0
SID000841,Attractive,LylaGarrity,Trait,1
SID000841,Attractive,MattSaracen,Trait,0
SID000841,Attractive,SmashWilliams,Trait,4
SID000841,Attractive,TamiTaylor,Trait,0
SID000841,Attractive,TimRiggins,Trait,5
SID000841,Attractive,TyraCollette,Trait,2
SID000841,BuddyGarrity,BuddyGarrity,Character,0
SID000841,BuddyGarrity,CoachTaylor,Character,2
SID000841,BuddyGarrity,JasonStreet,Character,5
SID000841,BuddyGarrity,JulieTaylor,Character,0
SID000841,BuddyGarrity,LandryClarke,Character,0
SID000841,BuddyGarrity,LylaGarrity,Character,1
SID000841,BuddyGarrity,MattSaracen,Character,4
SID000841,BuddyGarrity,SmashWilliams,Character,0
SID000841,BuddyGarrity,TamiTaylor,Character,3
SID000841,BuddyGarrity,TimRiggins,Character,0
SID000841,BuddyGarrity,TyraCollette,Character,0
SID000841,CasuallyHangout,BuddyGarrity,Action,0
SID000841,CasuallyHangout,CoachTaylor,Action,0
SID000841,CasuallyHangout,JasonStreet,Action,0
SID000841,CasuallyHangout,JulieTaylor,Action,3
SID000841,CasuallyHangout,LandryClarke,Action,2
SID000841,CasuallyHangout,LylaGarrity,Action,0
SID000841,CasuallyHangout,MattSaracen,Action,1
SID000841,CasuallyHangout,SmashWilliams,Action,5
SID000841,CasuallyHangout,TamiTaylor,Action,0
SID000841,CasuallyHangout,TimRiggins,Action,0
SID000841,CasuallyHangout,TyraCollette,Action,4
SID000841,CoachTaylor,BuddyGarrity,Character,7
SID000841,CoachTaylor,CoachTaylor,Character,0
SID000841,CoachTaylor,JasonStreet,Character,3
SID000841,CoachTaylor,JulieTaylor,Character,2
SID000841,CoachTaylor,LandryClarke,Character,0
SID000841,CoachTaylor,LylaGarrity,Character,0
SID000841,CoachTaylor,MattSaracen,Character,6
SID000841,CoachTaylor,SmashWilliams,Character,4
SID000841,CoachTaylor,TamiTaylor,Character,1
SID000841,CoachTaylor,TimRiggins,Character,5
SID000841,CoachTaylor,TyraCollette,Character,0
SID000841,Diner,BuddyGarrity,Place,0
SID000841,Diner,CoachTaylor,Place,0
SID000841,Diner,JasonStreet,Place,1
SID000841,Diner,JulieTaylor,Place,6
SID000841,Diner,LandryClarke,Place,7
SID000841,Diner,LylaGarrity,Place,4
SID000841,Diner,MattSaracen,Place,5
SID000841,Diner,SmashWilliams,Place,2
SID000841,Diner,TamiTaylor,Place,0
SID000841,Diner,TimRiggins,Place,0
SID000841,Diner,TyraCollette,Place,3
SID000841,Ethical,BuddyGarrity,Trait,0
SID000841,Ethical,CoachTaylor,Trait,0
SID000841,Ethical,JasonStreet,Trait,0
SID000841,Ethical,JulieTaylor,Trait,0
SID000841,Ethical,LandryClarke,Trait,0
SID000841,Ethical,LylaGarrity,Trait,0
SID000841,Ethical,MattSaracen,Trait,0
SID000841,Ethical,SmashWilliams,Trait,0
SID000841,Ethical,TamiTaylor,Trait,1
SID000841,Ethical,TimRiggins,Trait,0
SID000841,Ethical,TyraCollette,Trait,0
SID000841,FightArgue,BuddyGarrity,Action,0
SID000841,FightArgue,CoachTaylor,Action,1
SID000841,FightArgue,JasonStreet,Action,6
SID000841,FightArgue,JulieTaylor,Action,0
SID000841,FightArgue,LandryClarke,Action,0
SID000841,FightArgue,LylaGarrity,Action,5
SID000841,FightArgue,MattSaracen,Action,0
SID000841,FightArgue,SmashWilliams,Action,7
SID000841,FightArgue,TamiTaylor,Action,2
SID000841,FightArgue,TimRiggins,Action,4
SID000841,FightArgue,TyraCollette,Action,3
SID000841,Flirt,BuddyGarrity,Action,0
SID000841,Flirt,CoachTaylor,Action,0
SID000841,Flirt,JasonStreet,Action,0
SID000841,Flirt,JulieTaylor,Action,0
SID000841,Flirt,LandryClarke,Action,0
SID000841,Flirt,LylaGarrity,Action,0
SID000841,Flirt,MattSaracen,Action,0
SID000841,Flirt,SmashWilliams,Action,2
SID000841,Flirt,TamiTaylor,Action,0
SID000841,Flirt,TimRiggins,Action,3
SID000841,Flirt,TyraCollette,Action,1
SID000841,FootballStadium,BuddyGarrity,Place,3
SID000841,FootballStadium,CoachTaylor,Place,1
SID000841,FootballStadium,JasonStreet,Place,6
SID000841,FootballStadium,JulieTaylor,Place,4
SID000841,FootballStadium,LandryClarke,Place,0
SID000841,FootballStadium,LylaGarrity,Place,5
SID000841,FootballStadium,MattSaracen,Place,9
SID000841,FootballStadium,SmashWilliams,Place,7
SID000841,FootballStadium,TamiTaylor,Place,2
SID000841,FootballStadium,TimRiggins,Place,8
SID000841,FootballStadium,TyraCollette,Place,0
SID000841,Gossip,BuddyGarrity,Action,0
SID000841,Gossip,CoachTaylor,Action,0
SID000841,Gossip,JasonStreet,Action,0
SID000841,Gossip,JulieTaylor,Action,0
SID000841,Gossip,LandryClarke,Action,0
SID000841,Gossip,LylaGarrity,Action,0
SID000841,Gossip,MattSaracen,Action,3
SID000841,Gossip,SmashWilliams,Action,0
SID000841,Gossip,TamiTaylor,Action,1
SID000841,Gossip,TimRiggins,Action,0
SID000841,Gossip,TyraCollette,Action,2
SID000841,Hardworking,BuddyGarrity,Trait,0
SID000841,Hardworking,CoachTaylor,Trait,5
SID000841,Hardworking,JasonStreet,Trait,1
SID000841,Hardworking,JulieTaylor,Trait,7
SID000841,Hardworking,LandryClarke,Trait,0
SID000841,Hardworking,LylaGarrity,Trait,0
SID000841,Hardworking,MattSaracen,Trait,4
SID000841,Hardworking,SmashWilliams,Trait,2
SID000841,Hardworking,TamiTaylor,Trait,6
SID000841,Hardworking,TimRiggins,Trait,3
SID000841,Hardworking,TyraCollette,Trait,0
SID000841,Home,BuddyGarrity,Place,0
SID000841,Home,CoachTaylor,Place,1
SID000841,Home,JasonStreet,Place,0
SID000841,Home,JulieTaylor,Place,0
SID000841,Home,LandryClarke,Place,0
SID000841,Home,LylaGarrity,Place,5
SID000841,Home,MattSaracen,Place,4
SID000841,Home,SmashWilliams,Place,3
SID000841,Home,TamiTaylor,Place,2
SID000841,Home,TimRiggins,Place,0
SID000841,Home,TyraCollette,Place,0
SID000841,Hospital,BuddyGarrity,Place,0
SID000841,Hospital,CoachTaylor,Place,4
SID000841,Hospital,JasonStreet,Place,2
SID000841,Hospital,JulieTaylor,Place,0
SID000841,Hospital,LandryClarke,Place,0
SID000841,Hospital,LylaGarrity,Place,1
SID000841,Hospital,MattSaracen,Place,0
SID000841,Hospital,SmashWilliams,Place,0
SID000841,Hospital,TamiTaylor,Place,0
SID000841,Hospital,TimRiggins,Place,0
SID000841,Hospital,TyraCollette,Place,3
SID000841,Influential,BuddyGarrity,Trait,3
SID000841,Influential,CoachTaylor,Trait,1
SID000841,Influential,JasonStreet,Trait,2
SID000841,Influential,JulieTaylor,Trait,0
SID000841,Influential,LandryClarke,Trait,0
SID000841,Influential,LylaGarrity,Trait,0
SID000841,Influential,MattSaracen,Trait,0
SID000841,Influential,SmashWilliams,Trait,4
SID000841,Influential,TamiTaylor,Trait,0
SID000841,Influential,TimRiggins,Trait,0
SID000841,Influential,TyraCollette,Trait,0
SID000841,JasonStreet,BuddyGarrity,Character,0
SID000841,JasonStreet,CoachTaylor,Character,3
SID000841,JasonStreet,JasonStreet,Character,0
SID000841,JasonStreet,JulieTaylor,Character,0
SID000841,JasonStreet,LandryClarke,Character,0
SID000841,JasonStreet,LylaGarrity,Character,1
SID000841,JasonStreet,MattSaracen,Character,5
SID000841,JasonStreet,SmashWilliams,Character,0
SID000841,JasonStreet,TamiTaylor,Character,0
SID000841,JasonStreet,TimRiggins,Character,2
SID000841,JasonStreet,TyraCollette,Character,4
SID000841,JulieTaylor,BuddyGarrity,Character,0
SID000841,JulieTaylor,CoachTaylor,Character,2
SID000841,JulieTaylor,JasonStreet,Character,0
SID000841,JulieTaylor,JulieTaylor,Character,0
SID000841,JulieTaylor,LandryClarke,Character,3
SID000841,JulieTaylor,LylaGarrity,Character,0
SID000841,JulieTaylor,MattSaracen,Character,4
SID000841,JulieTaylor,SmashWilliams,Character,0
SID000841,JulieTaylor,TamiTaylor,Character,1
SID000841,JulieTaylor,TimRiggins,Character,0
SID000841,JulieTaylor,TyraCollette,Character,0
SID000841,LandryClarke,BuddyGarrity,Character,0
SID000841,LandryClarke,CoachTaylor,Character,0
SID000841,LandryClarke,JasonStreet,Character,0
SID000841,LandryClarke,JulieTaylor,Character,2
SID000841,LandryClarke,LandryClarke,Character,0
SID000841,LandryClarke,LylaGarrity,Character,0
SID000841,LandryClarke,MattSaracen,Character,1
SID000841,LandryClarke,SmashWilliams,Character,0
SID000841,LandryClarke,TamiTaylor,Character,0
SID000841,LandryClarke,TimRiggins,Character,0
SID000841,LandryClarke,TyraCollette,Character,0
SID000841,LylaGarrity,BuddyGarrity,Character,1
SID000841,LylaGarrity,CoachTaylor,Character,0
SID000841,LylaGarrity,JasonStreet,Character,2
SID000841,LylaGarrity,JulieTaylor,Character,0
SID000841,LylaGarrity,LandryClarke,Character,0
SID000841,LylaGarrity,LylaGarrity,Character,0
SID000841,LylaGarrity,MattSaracen,Character,0
SID000841,LylaGarrity,SmashWilliams,Character,0
SID000841,LylaGarrity,TamiTaylor,Character,0
SID000841,LylaGarrity,TimRiggins,Character,3
SID000841,LylaGarrity,TyraCollette,Character,0
SID000841,MattSaracen,BuddyGarrity,Character,0
SID000841,MattSaracen,CoachTaylor,Character,3
SID000841,MattSaracen,JasonStreet,Character,2
SID000841,MattSaracen,JulieTaylor,Character,6
SID000841,MattSaracen,LandryClarke,Character,1
SID000841,MattSaracen,LylaGarrity,Character,0
SID000841,MattSaracen,MattSaracen,Character,0
SID000841,MattSaracen,SmashWilliams,Character,4
SID000841,MattSaracen,TamiTaylor,Character,7
SID000841,MattSaracen,TimRiggins,Character,5
SID000841,MattSaracen,TyraCollette,Character,0
SID000841,Outgoing,BuddyGarrity,Trait,4
SID000841,Outgoing,CoachTaylor,Trait,0
SID000841,Outgoing,JasonStreet,Trait,0
SID000841,Outgoing,JulieTaylor,Trait,0
SID000841,Outgoing,LandryClarke,Trait,2
SID000841,Outgoing,LylaGarrity,Trait,3
SID000841,Outgoing,MattSaracen,Trait,0
SID000841,Outgoing,SmashWilliams,Trait,1
SID000841,Outgoing,TamiTaylor,Trait,0
SID000841,Outgoing,TimRiggins,Trait,0
SID000841,Outgoing,TyraCollette,Trait,0
SID000841,Romance,BuddyGarrity,Action,0
SID000841,Romance,CoachTaylor,Action,5
SID000841,Romance,JasonStreet,Action,2
SID000841,Romance,JulieTaylor,Action,8
SID000841,Romance,LandryClarke,Action,0
SID000841,Romance,LylaGarrity,Action,1
SID000841,Romance,MattSaracen,Action,7
SID000841,Romance,SmashWilliams,Action,0
SID000841,Romance,TamiTaylor,Action,6
SID000841,Romance,TimRiggins,Action,4
SID000841,Romance,TyraCollette,Action,3
SID000841,School,BuddyGarrity,Place,0
SID000841,School,CoachTaylor,Place,2
SID000841,School,JasonStreet,Place,0
SID000841,School,JulieTaylor,Place,0
SID000841,School,LandryClarke,Place,0
SID000841,School,LylaGarrity,Place,3
SID000841,School,MattSaracen,Place,0
SID000841,School,SmashWilliams,Place,5
SID000841,School,TamiTaylor,Place,1
SID000841,School,TimRiggins,Place,4
SID000841,School,TyraCollette,Place,0
SID000841,SmashWilliams,BuddyGarrity,Character,0
SID000841,SmashWilliams,CoachTaylor,Character,4
SID000841,SmashWilliams,JasonStreet,Character,2
SID000841,SmashWilliams,JulieTaylor,Character,0
SID000841,SmashWilliams,LandryClarke,Character,0
SID000841,SmashWilliams,LylaGarrity,Character,0
SID000841,SmashWilliams,MattSaracen,Character,3
SID000841,SmashWilliams,SmashWilliams,Character,0
SID000841,SmashWilliams,TamiTaylor,Character,0
SID000841,SmashWilliams,TimRiggins,Character,1
SID000841,SmashWilliams,TyraCollette,Character,5
SID000841,SupportAdviseComfort,BuddyGarrity,Action,0
SID000841,SupportAdviseComfort,CoachTaylor,Action,1
SID000841,SupportAdviseComfort,JasonStreet,Action,0
SID000841,SupportAdviseComfort,JulieTaylor,Action,0
SID000841,SupportAdviseComfort,LandryClarke,Action,5
SID000841,SupportAdviseComfort,LylaGarrity,Action,3
SID000841,SupportAdviseComfort,MattSaracen,Action,0
SID000841,SupportAdviseComfort,SmashWilliams,Action,0
SID000841,SupportAdviseComfort,TamiTaylor,Action,2
SID000841,SupportAdviseComfort,TimRiggins,Action,0
SID000841,SupportAdviseComfort,TyraCollette,Action,4
SID000841,TamiTaylor,BuddyGarrity,Character,0
SID000841,TamiTaylor,CoachTaylor,Character,1
SID000841,TamiTaylor,JasonStreet,Character,0
SID000841,TamiTaylor,JulieTaylor,Character,2
SID000841,TamiTaylor,LandryClarke,Character,0
SID000841,TamiTaylor,LylaGarrity,Character,0
SID000841,TamiTaylor,MattSaracen,Character,3
SID000841,TamiTaylor,SmashWilliams,Character,0
SID000841,TamiTaylor,TamiTaylor,Character,0
SID000841,TamiTaylor,TimRiggins,Character,0
SID000841,TamiTaylor,TyraCollette,Character,0
SID000841,TimRiggins,BuddyGarrity,Character,0
SID000841,TimRiggins,CoachTaylor,Character,5
SID000841,TimRiggins,JasonStreet,Character,2
SID000841,TimRiggins,JulieTaylor,Character,0
SID000841,TimRiggins,LandryClarke,Character,0
SID000841,TimRiggins,LylaGarrity,Character,3
SID000841,TimRiggins,MattSaracen,Character,0
SID000841,TimRiggins,SmashWilliams,Character,4
SID000841,TimRiggins,TamiTaylor,Character,0
SID000841,TimRiggins,TimRiggins,Character,0
SID000841,TimRiggins,TyraCollette,Character,1
SID000841,TyraCollette,BuddyGarrity,Character,0
SID000841,TyraCollette,CoachTaylor,Character,0
SID000841,TyraCollette,JasonStreet,Character,3
SID000841,TyraCollette,JulieTaylor,Character,0
SID000841,TyraCollette,LandryClarke,Character,0
SID000841,TyraCollette,LylaGarrity,Character,0
SID000841,TyraCollette,MattSaracen,Character,0
SID000841,TyraCollette,SmashWilliams,Character,2
SID000841,TyraCollette,TamiTaylor,Character,0
SID000841,TyraCollette,TimRiggins,Character,1
SID000841,TyraCollette,TyraCollette,Character,0
SID000841,FreeRecall,BuddyGarrity,Free,9
