Subject,Content,Character,Mention
s24,TamiTaylor,LylaGarrity,0
s24,TamiTaylor,MattSaracen,1
s24,TamiTaylor,SmashWilliams,0
s24,TamiTaylor,TamiTaylor,0
s24,TamiTaylor,TimRiggins,0
s24,TamiTaylor,TyraCollette,0
s24,TimRiggins,BuddyGarrity,0
s24,TimRiggins,CoachTaylor,0
s24,TimRiggins,JasonStreet,1
s24,TimRiggins,JulieTaylor,0
s24,TimRiggins,LandryClarke,0
s24,TimRiggins,LylaGarrity,0
s24,TimRiggins,MattSaracen,0
s24,TimRiggins,SmashWilliams,0
s24,TimRiggins,TamiTaylor,0
s24,TimRiggins,TimRiggins,0
s24,TimRiggins,TyraCollette,0
s24,TyraCollette,BuddyGarrity,0
s24,TyraCollette,CoachTaylor,0
s24,TyraCollette,JasonStreet,0
s24,TyraCollette,JulieTaylor,0
s24,TyraCollette,LandryClarke,0
s24,TyraCollette,LylaGarrity,0
s24,TyraCollette,MattSaracen,0
s24,TyraCollette,SmashWilliams,1
s24,TyraCollette,TamiTaylor,0
s24,TyraCollette,TimRiggins,1
s24,TyraCollette,TyraCollette,0
s25,BuddyGarrity,BuddyGarrity,0
s25,BuddyGarrity,CoachTaylor,1
s25,BuddyGarrity,JasonStreet,1
s25,BuddyGarrity,JulieTaylor,0
s25,BuddyGarrity,LandryClarke,0
s25,BuddyGarrity,LylaGarrity,0
s25,BuddyGarrity,MattSaracen,0
s25,BuddyGarrity,SmashWilliams,0
s25,BuddyGarrity,TamiTaylor,0
s25,BuddyGarrity,TimRiggins,0
s25,BuddyGarrity,TyraCollette,0
s25,CoachTaylor,BuddyGarrity,0
s25,CoachTaylor,CoachTaylor,0
s25,CoachTaylor,JasonStreet,1
s25,CoachTaylor,JulieTaylor,0
s25,CoachTaylor,LandryClarke,0
s25,CoachTaylor,LylaGarrity,0
s25,CoachTaylor,MattSaracen,1
s25,CoachTaylor,SmashWilliams,0
s25,CoachTaylor,TamiTaylor,0
s25,CoachTaylor,TimRiggins,0
s25,CoachTaylor,TyraCollette,0
s25,JasonStreet,BuddyGarrity,0
s25,JasonStreet,CoachTaylor,0
s25,JasonStreet,JasonStreet,0
s25,JasonStreet,JulieTaylor,0
s25,JasonStreet,LandryClarke,0
s25,JasonStreet,LylaGarrity,1
s25,JasonStreet,MattSaracen,0
s25,JasonStreet,SmashWilliams,0
s25,JasonStreet,TamiTaylor,0
s25,JasonStreet,TimRiggins,0
s25,JasonStreet,TyraCollette,0
s25,JulieTaylor,BuddyGarrity,0
s25,JulieTaylor,CoachTaylor,1
s25,JulieTaylor,JasonStreet,0
s25,JulieTaylor,JulieTaylor,0
s25,JulieTaylor,LandryClarke,0
s25,JulieTaylor,LylaGarrity,0
s25,JulieTaylor,MattSaracen,1
s25,JulieTaylor,SmashWilliams,0
s25,JulieTaylor,TamiTaylor,0
s25,JulieTaylor,TimRiggins,0
s25,JulieTaylor,TyraCollette,0
s25,LandryClarke,BuddyGarrity,0
s25,LandryClarke,CoachTaylor,0
s25,LandryClarke,JasonStreet,0
s25,LandryClarke,JulieTaylor,0
s25,LandryClarke,LandryClarke,0
s25,LandryClarke,LylaGarrity,0
s25,LandryClarke,MattSaracen,1
s25,LandryClarke,SmashWilliams,0
s25,LandryClarke,TamiTaylor,0
s25,LandryClarke,TimRiggins,0
s25,LandryClarke,TyraCollette,0
s25,LylaGarrity,BuddyGarrity,0
s25,LylaGarrity,CoachTaylor,0
s25,LylaGarrity,JasonStreet,1
s25,LylaGarrity,JulieTaylor,0
s25,LylaGarrity,LandryClarke,0
s25,LylaGarrity,LylaGarrity,0
s25,LylaGarrity,MattSaracen,0
s25,LylaGarrity,SmashWilliams,0
s25,LylaGarrity,TamiTaylor,0
s25,LylaGarrity,TimRiggins,0
s25,LylaGarrity,TyraCollette,0
s25,MattSaracen,BuddyGarrity,0
s25,MattSaracen,CoachTaylor,1
s25,MattSaracen,JasonStreet,1
s25,MattSaracen,JulieTaylor,1
s25,MattSaracen,LandryClarke,0
s25,MattSaracen,LylaGarrity,0
s25,MattSaracen,MattSaracen,0
s25,MattSaracen,SmashWilliams,0
s25,MattSaracen,TamiTaylor,0
s25,MattSaracen,TimRiggins,0
s25,MattSaracen,TyraCollette,0
s25,SmashWilliams,BuddyGarrity,0
s25,SmashWilliams,CoachTaylor,0
s25,SmashWilliams,JasonStreet,1
s25,SmashWilliams,JulieTaylor,0
s25,SmashWilliams,LandryClarke,0
s25,SmashWilliams,LylaGarrity,0
s25,SmashWilliams,MattSaracen,1
s25,SmashWilliams,SmashWilliams,0
s25,SmashWilliams,TamiTaylor,0
s25,SmashWilliams,TimRiggins,0
s25,SmashWilliams,TyraCollette,0
s25,TamiTaylor,BuddyGarrity,0
s25,TamiTaylor,CoachTaylor,1
s25,TamiTaylor,JasonStreet,1
s25,TamiTaylor,JulieTaylor,0
s25,TamiTaylor,LandryClarke,0
s25,TamiTaylor,LylaGarrity,0
s25,TamiTaylor,MattSaracen,0
s25,TamiTaylor,SmashWilliams,0
s25,TamiTaylor,TamiTaylor,0
s25,TamiTaylor,TimRiggins,0
s25,TamiTaylor,TyraCollette,0
s25,TimRiggins,BuddyGarrity,0
s25,TimRiggins,CoachTaylor,0
s25,TimRiggins,JasonStreet,1
s25,TimRiggins,JulieTaylor,0
s25,TimRiggins,LandryClarke,0
s25,TimRiggins,LylaGarrity,1
s25,TimRiggins,MattSaracen,0
s25,TimRiggins,SmashWilliams,0
s25,TimRiggins,TamiTaylor,0
s25,TimRiggins,TimRiggins,0
s25,TimRiggins,TyraCollette,0
s25,TyraCollette,BuddyGarrity,0
s25,TyraCollette,CoachTaylor,0
s25,TyraCollette,JasonStreet,1
s25,TyraCollette,JulieTaylor,0
s25,TyraCollette,LandryClarke,0
s25,TyraCollette,LylaGarrity,0
s25,TyraCollette,MattSaracen,0
s25,TyraCollette,SmashWilliams,0
s25,TyraCollette,TamiTaylor,0
s25,TyraCollette,TimRiggins,1
s25,TyraCollette,TyraCollette,0
s26,BuddyGarrity,BuddyGarrity,0
s26,BuddyGarrity,CoachTaylor,1
s26,BuddyGarrity,JasonStreet,0
s26,BuddyGarrity,JulieTaylor,0
s26,BuddyGarrity,LandryClarke,0
s26,BuddyGarrity,LylaGarrity,0
s26,BuddyGarrity,MattSaracen,1
s26,BuddyGarrity,SmashWilliams,0
s26,BuddyGarrity,TamiTaylor,0
s26,BuddyGarrity,TimRiggins,0
s26,BuddyGarrity,TyraCollette,0
s26,CoachTaylor,BuddyGarrity,0
s26,CoachTaylor,CoachTaylor,0
s26,CoachTaylor,JasonStreet,0
s26,CoachTaylor,JulieTaylor,1
s26,CoachTaylor,LandryClarke,0
s26,CoachTaylor,LylaGarrity,0
s26,CoachTaylor,MattSaracen,1
s26,CoachTaylor,SmashWilliams,0
s26,CoachTaylor,TamiTaylor,1
s26,CoachTaylor,TimRiggins,0
s26,CoachTaylor,TyraCollette,0
s26,JasonStreet,BuddyGarrity,0
s26,JasonStreet,CoachTaylor,1
s26,JasonStreet,JasonStreet,0
s26,JasonStreet,JulieTaylor,0
s26,JasonStreet,LandryClarke,0
s26,JasonStreet,LylaGarrity,1
s26,JasonStreet,MattSaracen,1
s26,JasonStreet,SmashWilliams,0
s26,JasonStreet,TamiTaylor,0
s26,JasonStreet,TimRiggins,0
s26,JasonStreet,TyraCollette,0
s26,JulieTaylor,BuddyGarrity,0
s26,JulieTaylor,CoachTaylor,1
s26,JulieTaylor,JasonStreet,1
s26,JulieTaylor,JulieTaylor,0
s26,JulieTaylor,LandryClarke,0
s26,JulieTaylor,LylaGarrity,0
s26,JulieTaylor,MattSaracen,1
s26,JulieTaylor,SmashWilliams,0
s26,JulieTaylor,TamiTaylor,1
s26,JulieTaylor,TimRiggins,0
s26,JulieTaylor,TyraCollette,0
s26,LandryClarke,BuddyGarrity,0
s26,LandryClarke,CoachTaylor,0
s26,LandryClarke,JasonStreet,0
s26,LandryClarke,JulieTaylor,1
s26,LandryClarke,LandryClarke,0
s26,LandryClarke,LylaGarrity,0
s26,LandryClarke,MattSaracen,1
s26,LandryClarke,SmashWilliams,0
s26,LandryClarke,TamiTaylor,0
s26,LandryClarke,TimRiggins,0
s26,LandryClarke,TyraCollette,0
s26,LylaGarrity,BuddyGarrity,0
s26,LylaGarrity,CoachTaylor,0
s26,LylaGarrity,JasonStreet,1
s26,LylaGarrity,JulieTaylor,0
s26,LylaGarrity,LandryClarke,0
s26,LylaGarrity,LylaGarrity,0
s26,LylaGarrity,MattSaracen,0
s26,LylaGarrity,SmashWilliams,0
s26,LylaGarrity,TamiTaylor,0
s26,LylaGarrity,TimRiggins,1
s26,LylaGarrity,TyraCollette,0
s26,MattSaracen,BuddyGarrity,0
s26,MattSaracen,CoachTaylor,1
s26,MattSaracen,JasonStreet,1
s26,MattSaracen,JulieTaylor,1
s26,MattSaracen,LandryClarke,1
s26,MattSaracen,LylaGarrity,0
s26,MattSaracen,MattSaracen,0
s26,MattSaracen,SmashWilliams,0
s26,MattSaracen,TamiTaylor,1
s26,MattSaracen,TimRiggins,0
s26,MattSaracen,TyraCollette,0
s26,SmashWilliams,BuddyGarrity,0
s26,SmashWilliams,CoachTaylor,1
s26,SmashWilliams,JasonStreet,0
s26,SmashWilliams,JulieTaylor,0
s26,SmashWilliams,LandryClarke,0
s26,SmashWilliams,LylaGarrity,0
s26,SmashWilliams,MattSaracen,1
s26,SmashWilliams,SmashWilliams,0
s26,SmashWilliams,TamiTaylor,0
s26,SmashWilliams,TimRiggins,1
s26,SmashWilliams,TyraCollette,1
s26,TamiTaylor,BuddyGarrity,0
s26,TamiTaylor,CoachTaylor,1
s26,TamiTaylor,JasonStreet,0
s26,TamiTaylor,JulieTaylor,1
s26,TamiTaylor,LandryClarke,0
s26,TamiTaylor,LylaGarrity,0
s26,TamiTaylor,MattSaracen,1
s26,TamiTaylor,SmashWilliams,0
s26,TamiTaylor,TamiTaylor,0
s26,TamiTaylor,TimRiggins,0
s26,TamiTaylor,TyraCollette,0
s26,TimRiggins,BuddyGarrity,0
s26,TimRiggins,CoachTaylor,0
s26,TimRiggins,JasonStreet,1
s26,TimRiggins,JulieTaylor,0
s26,TimRiggins,LandryClarke,0
s26,TimRiggins,LylaGarrity,1
s26,TimRiggins,MattSaracen,0
s26,TimRiggins,SmashWilliams,0
s26,TimRiggins,TamiTaylor,0
s26,TimRiggins,TimRiggins,0
s26,TimRiggins,TyraCollette,1
s26,TyraCollette,BuddyGarrity,0
s26,TyraCollette,CoachTaylor,0
s26,TyraCollette,JasonStreet,1
s26,TyraCollette,JulieTaylor,0
s26,TyraCollette,LandryClarke,0
s26,TyraCollette,LylaGarrity,0
s26,TyraCollette,MattSaracen,0
s26,TyraCollette,SmashWilliams,1
s26,TyraCollette,TamiTaylor,0
s26,TyraCollette,TimRiggins,1
s26,TyraCollette,TyraCollette,0
s27,BuddyGarrity,BuddyGarrity,0
s27,BuddyGarrity,CoachTaylor,1
s27,BuddyGarrity,JasonStreet,0
s27,BuddyGarrity,JulieTaylor,0
s27,BuddyGarrity,LandryClarke,0
s27,BuddyGarrity,LylaGarrity,1
s27,BuddyGarrity,MattSaracen,0
s27,BuddyGarrity,SmashWilliams,0
s27,BuddyGarrity,TamiTaylor,0
s27,BuddyGarrity,TimRiggins,0
s27,BuddyGarrity,TyraCollette,0
s27,CoachTaylor,BuddyGarrity,0
s27,CoachTaylor,CoachTaylor,0
s27,CoachTaylor,JasonStreet,0
s27,CoachTaylor,JulieTaylor,1
s27,CoachTaylor,LandryClarke,0
s27,CoachTaylor,LylaGarrity,0
s27,CoachTaylor,MattSaracen,0
s27,CoachTaylor,SmashWilliams,0
s27,CoachTaylor,TamiTaylor,1
s27,CoachTaylor,TimRiggins,0
s27,CoachTaylor,TyraCollette,0
s27,JasonStreet,BuddyGarrity,0
s27,JasonStreet,CoachTaylor,0
s27,JasonStreet,JasonStreet,0
s27,JasonStreet,JulieTaylor,0
s27,JasonStreet,LandryClarke,0
s27,JasonStreet,LylaGarrity,1
s27,JasonStreet,MattSaracen,0
s27,JasonStreet,SmashWilliams,0
s27,JasonStreet,TamiTaylor,0
s27,JasonStreet,TimRiggins,1
s27,JasonStreet,TyraCollette,0
s27,JulieTaylor,BuddyGarrity,0
s27,JulieTaylor,CoachTaylor,1
s27,JulieTaylor,JasonStreet,0
s27,JulieTaylor,JulieTaylor,0
s27,JulieTaylor,LandryClarke,0
s27,JulieTaylor,LylaGarrity,0
s27,JulieTaylor,MattSaracen,1
s27,JulieTaylor,SmashWilliams,0
s27,JulieTaylor,TamiTaylor,1
s27,JulieTaylor,TimRiggins,0
s27,JulieTaylor,TyraCollette,0
s27,LandryClarke,BuddyGarrity,0
s27,LandryClarke,CoachTaylor,0
s27,LandryClarke,JasonStreet,0
s27,LandryClarke,JulieTaylor,0
s27,LandryClarke,LandryClarke,0
s27,LandryClarke,LylaGarrity,0
s27,LandryClarke,MattSaracen,1
s27,LandryClarke,SmashWilliams,0
s27,LandryClarke,TamiTaylor,0
s27,LandryClarke,TimRiggins,0
s27,LandryClarke,TyraCollette,0
s27,LylaGarrity,BuddyGarrity,1
s27,LylaGarrity,CoachTaylor,0
s27,LylaGarrity,JasonStreet,1
s27,LylaGarrity,JulieTaylor,0
s27,LylaGarrity,LandryClarke,0
s27,LylaGarrity,LylaGarrity,0
s27,LylaGarrity,MattSaracen,0
s27,LylaGarrity,SmashWilliams,0
s27,LylaGarrity,TamiTaylor,0
s27,LylaGarrity,TimRiggins,1
s27,LylaGarrity,TyraCollette,1
s27,MattSaracen,BuddyGarrity,0
s27,MattSaracen,CoachTaylor,1
s27,MattSaracen,JasonStreet,1
s27,MattSaracen,JulieTaylor,1
s27,MattSaracen,LandryClarke,0
s27,MattSaracen,LylaGarrity,0
s27,MattSaracen,MattSaracen,0
s27,MattSaracen,SmashWilliams,0
s27,MattSaracen,TamiTaylor,0
s27,MattSaracen,TimRiggins,0
s27,MattSaracen,TyraCollette,0
s27,SmashWilliams,BuddyGarrity,0
s27,SmashWilliams,CoachTaylor,0
s27,SmashWilliams,JasonStreet,1
s27,SmashWilliams,JulieTaylor,0
s27,SmashWilliams,LandryClarke,0
s27,SmashWilliams,LylaGarrity,0
s27,SmashWilliams,MattSaracen,0
s27,SmashWilliams,SmashWilliams,0
s27,SmashWilliams,TamiTaylor,0
s27,SmashWilliams,TimRiggins,1
s27,SmashWilliams,TyraCollette,1
s27,TamiTaylor,BuddyGarrity,0
s27,TamiTaylor,CoachTaylor,1
s27,TamiTaylor,JasonStreet,0
s27,TamiTaylor,JulieTaylor,1
s27,TamiTaylor,LandryClarke,0
s27,TamiTaylor,LylaGarrity,0
s27,TamiTaylor,MattSaracen,0
s27,TamiTaylor,SmashWilliams,0
s27,TamiTaylor,TamiTaylor,0
s27,TamiTaylor,TimRiggins,0
s27,TamiTaylor,TyraCollette,0
s27,TimRiggins,BuddyGarrity,0
s27,TimRiggins,CoachTaylor,0
s27,TimRiggins,JasonStreet,1
s27,TimRiggins,JulieTaylor,0
s27,TimRiggins,LandryClarke,0
s27,TimRiggins,LylaGarrity,1
s27,TimRiggins,MattSaracen,0
s27,TimRiggins,SmashWilliams,0
s27,TimRiggins,TamiTaylor,0
s27,TimRiggins,TimRiggins,0
s27,TimRiggins,TyraCollette,1
s27,TyraCollette,BuddyGarrity,0
s27,TyraCollette,CoachTaylor,0
s27,TyraCollette,JasonStreet,1
s27,TyraCollette,JulieTaylor,0
s27,TyraCollette,LandryClarke,0
s27,TyraCollette,LylaGarrity,0
s27,TyraCollette,MattSaracen,0
s27,TyraCollette,SmashWilliams,1
s27,TyraCollette,TamiTaylor,0
s27,TyraCollette,TimRiggins,1
s27,TyraCollette,TyraCollette,0
s28,BuddyGarrity,BuddyGarrity,0
s28,BuddyGarrity,CoachTaylor,0
s28,BuddyGarrity,JasonStreet,0
s28,BuddyGarrity,JulieTaylor,0
s28,BuddyGarrity,LandryClarke,0
s28,BuddyGarrity,LylaGarrity,0
s28,BuddyGarrity,MattSaracen,0
s28,BuddyGarrity,SmashWilliams,0
s28,BuddyGarrity,TamiTaylor,0
s28,BuddyGarrity,TimRiggins,0
s28,BuddyGarrity,TyraCollette,0
s28,CoachTaylor,BuddyGarrity,0
s28,CoachTaylor,CoachTaylor,0
s28,CoachTaylor,JasonStreet,0
s28,CoachTaylor,JulieTaylor,0
s28,CoachTaylor,LandryClarke,0
s28,CoachTaylor,LylaGarrity,0
s28,CoachTaylor,MattSaracen,0
s28,CoachTaylor,SmashWilliams,0
s28,CoachTaylor,TamiTaylor,0
s28,CoachTaylor,TimRiggins,0
s28,CoachTaylor,TyraCollette,0
s28,JasonStreet,BuddyGarrity,0
s28,JasonStreet,CoachTaylor,0
s28,JasonStreet,JasonStreet,0
s28,JasonStreet,JulieTaylor,0
s28,JasonStreet,LandryClarke,0
s28,JasonStreet,LylaGarrity,0
s28,JasonStreet,MattSaracen,0
s28,JasonStreet,SmashWilliams,0
s28,JasonStreet,TamiTaylor,0
s28,JasonStreet,TimRiggins,0
s28,JasonStreet,TyraCollette,0
s28,JulieTaylor,BuddyGarrity,0
s28,JulieTaylor,CoachTaylor,0
s28,JulieTaylor,JasonStreet,0
s28,JulieTaylor,JulieTaylor,0
s28,JulieTaylor,LandryClarke,0
s28,JulieTaylor,LylaGarrity,0
s28,JulieTaylor,MattSaracen,0
s28,JulieTaylor,SmashWilliams,0
s28,JulieTaylor,TamiTaylor,0
s28,JulieTaylor,TimRiggins,0
s28,JulieTaylor,TyraCollette,0
s28,LandryClarke,BuddyGarrity,0
s28,LandryClarke,CoachTaylor,0
s28,LandryClarke,JasonStreet,0
s28,LandryClarke,JulieTaylor,0
s28,LandryClarke,LandryClarke,0
s28,LandryClarke,LylaGarrity,0
s28,LandryClarke,MattSaracen,0
s28,LandryClarke,SmashWilliams,0
s28,LandryClarke,TamiTaylor,0
s28,LandryClarke,TimRiggins,0
s28,LandryClarke,TyraCollette,0
s28,LylaGarrity,BuddyGarrity,0
s28,LylaGarrity,CoachTaylor,0
s28,LylaGarrity,JasonStreet,0
s28,LylaGarrity,JulieTaylor,0
s28,LylaGarrity,LandryClarke,0
s28,LylaGarrity,LylaGarrity,0
s28,LylaGarrity,MattSaracen,0
s28,LylaGarrity,SmashWilliams,0
s28,LylaGarrity,TamiTaylor,0
s28,LylaGarrity,TimRiggins,0
s28,LylaGarrity,TyraCollette,0
s28,MattSaracen,BuddyGarrity,0
s28,MattSaracen,CoachTaylor,0
s28,MattSaracen,JasonStreet,0
s28,MattSaracen,JulieTaylor,0
s28,MattSaracen,LandryClarke,0
s28,MattSaracen,LylaGarrity,0
s28,MattSaracen,MattSaracen,0
s28,MattSaracen,SmashWilliams,0
s28,MattSaracen,TamiTaylor,0
s28,MattSaracen,TimRiggins,0
s28,MattSaracen,TyraCollette,0
s28,SmashWilliams,BuddyGarrity,0
s28,SmashWilliams,CoachTaylor,0
s28,SmashWilliams,JasonStreet,0
s28,SmashWilliams,JulieTaylor,0
s28,SmashWilliams,LandryClarke,0
s28,SmashWilliams,LylaGarrity,0
s28,SmashWilliams,MattSaracen,0
s28,SmashWilliams,SmashWilliams,0
s28,SmashWilliams,TamiTaylor,0
s28,SmashWilliams,TimRiggins,0
s28,SmashWilliams,TyraCollette,0
s28,TamiTaylor,BuddyGarrity,0
s28,TamiTaylor,CoachTaylor,0
s28,TamiTaylor,JasonStreet,0
s28,TamiTaylor,JulieTaylor,0
s28,TamiTaylor,LandryClarke,0
s28,TamiTaylor,LylaGarrity,0
s28,TamiTaylor,MattSaracen,0
s28,TamiTaylor,SmashWilliams,0
s28,TamiTaylor,TamiTaylor,0
s28,TamiTaylor,TimRiggins,0
s28,TamiTaylor,TyraCollette,0
s28,TimRiggins,BuddyGarrity,0
s28,TimRiggins,CoachTaylor,0
s28,TimRiggins,JasonStreet,0
s28,TimRiggins,JulieTaylor,0
s28,TimRiggins,LandryClarke,0
s28,TimRiggins,LylaGarrity,0
s28,TimRiggins,MattSaracen,0
s28,TimRiggins,SmashWilliams,0
s28,TimRiggins,TamiTaylor,0
s28,TimRiggins,TimRiggins,0
s28,TimRiggins,TyraCollette,0
s28,TyraCollette,BuddyGarrity,0
s28,TyraCollette,CoachTaylor,0
s28,TyraCollette,JasonStreet,0
s28,TyraCollette,JulieTaylor,0
s28,TyraCollette,LandryClarke,0
s28,TyraCollette,LylaGarrity,0
s28,TyraCollette,MattSaracen,0
s28,TyraCollette,SmashWilliams,0
s28,TyraCollette,TamiTaylor,0
s28,TyraCollette,TimRiggins,0
s28,TyraCollette,TyraCollette,0
s29,BuddyGarrity,BuddyGarrity,0
s29,BuddyGarrity,CoachTaylor,0
s29,BuddyGarrity,JasonStreet,0
s29,BuddyGarrity,JulieTaylor,0
s29,BuddyGarrity,LandryClarke,0
s29,BuddyGarrity,LylaGarrity,0
s29,BuddyGarrity,MattSaracen,0
s29,BuddyGarrity,SmashWilliams,0
s29,BuddyGarrity,TamiTaylor,0
s29,BuddyGarrity,TimRiggins,0
s29,BuddyGarrity,TyraCollette,0
s29,CoachTaylor,BuddyGarrity,0
s29,CoachTaylor,CoachTaylor,0
s29,CoachTaylor,JasonStreet,1
s29,CoachTaylor,JulieTaylor,1
s29,CoachTaylor,LandryClarke,0
s29,CoachTaylor,LylaGarrity,0
s29,CoachTaylor,MattSaracen,0
s29,CoachTaylor,SmashWilliams,0
s29,CoachTaylor,TamiTaylor,0
s29,CoachTaylor,TimRiggins,0
s29,CoachTaylor,TyraCollette,0
s29,JasonStreet,BuddyGarrity,0
s29,JasonStreet,CoachTaylor,0
s29,JasonStreet,JasonStreet,0
s29,JasonStreet,JulieTaylor,0
s29,JasonStreet,LandryClarke,0
s29,JasonStreet,LylaGarrity,1
s29,JasonStreet,MattSaracen,0
s29,JasonStreet,SmashWilliams,0
s29,JasonStreet,TamiTaylor,0
s29,JasonStreet,TimRiggins,0
s29,JasonStreet,TyraCollette,0
s29,JulieTaylor,BuddyGarrity,0
s29,JulieTaylor,CoachTaylor,1
s29,JulieTaylor,JasonStreet,0
s29,JulieTaylor,JulieTaylor,0
s29,JulieTaylor,LandryClarke,0
s29,JulieTaylor,LylaGarrity,0
s29,JulieTaylor,MattSaracen,1
s29,JulieTaylor,SmashWilliams,0
s29,JulieTaylor,TamiTaylor,1
s29,JulieTaylor,TimRiggins,0
s29,JulieTaylor,TyraCollette,0
s29,LandryClarke,BuddyGarrity,0
s29,LandryClarke,CoachTaylor,0
s29,LandryClarke,JasonStreet,0
s29,LandryClarke,JulieTaylor,0
s29,LandryClarke,LandryClarke,0
s29,LandryClarke,LylaGarrity,0
s29,LandryClarke,MattSaracen,1
s29,LandryClarke,SmashWilliams,0
s29,LandryClarke,TamiTaylor,0
s29,LandryClarke,TimRiggins,0
s29,LandryClarke,TyraCollette,0
s29,LylaGarrity,BuddyGarrity,0
s29,LylaGarrity,CoachTaylor,0
s29,LylaGarrity,JasonStreet,1
s29,LylaGarrity,JulieTaylor,0
s29,LylaGarrity,LandryClarke,0
s29,LylaGarrity,LylaGarrity,0
s29,LylaGarrity,MattSaracen,0
s29,LylaGarrity,SmashWilliams,0
s29,LylaGarrity,TamiTaylor,0
s29,LylaGarrity,TimRiggins,1
s29,LylaGarrity,TyraCollette,0
s29,MattSaracen,BuddyGarrity,0
s29,MattSaracen,CoachTaylor,1
s29,MattSaracen,JasonStreet,1
s29,MattSaracen,JulieTaylor,1
s29,MattSaracen,LandryClarke,0
s29,MattSaracen,LylaGarrity,0
s29,MattSaracen,MattSaracen,0
s29,MattSaracen,SmashWilliams,0
s29,MattSaracen,TamiTaylor,0
s29,MattSaracen,TimRiggins,0
s29,MattSaracen,TyraCollette,0
s29,SmashWilliams,BuddyGarrity,0
s29,SmashWilliams,CoachTaylor,0
s29,SmashWilliams,JasonStreet,1
s29,SmashWilliams,JulieTaylor,0
s29,SmashWilliams,LandryClarke,0
s29,SmashWilliams,LylaGarrity,0
s29,SmashWilliams,MattSaracen,0
s29,SmashWilliams,SmashWilliams,0
s29,SmashWilliams,TamiTaylor,0
s29,SmashWilliams,TimRiggins,1
s29,SmashWilliams,TyraCollette,1
s29,TamiTaylor,BuddyGarrity,0
s29,TamiTaylor,CoachTaylor,1
s29,TamiTaylor,JasonStreet,0
s29,TamiTaylor,JulieTaylor,0
s29,TamiTaylor,LandryClarke,0
s29,TamiTaylor,LylaGarrity,0
s29,TamiTaylor,MattSaracen,1
s29,TamiTaylor,SmashWilliams,0
s29,TamiTaylor,TamiTaylor,0
s29,TamiTaylor,TimRiggins,0
s29,TamiTaylor,TyraCollette,0
s29,TimRiggins,BuddyGarrity,0
s29,TimRiggins,CoachTaylor,0
s29,TimRiggins,JasonStreet,1
s29,TimRiggins,JulieTaylor,0
s29,TimRiggins,LandryClarke,0
s29,TimRiggins,LylaGarrity,1
s29,TimRiggins,MattSaracen,0
s29,TimRiggins,SmashWilliams,0
s29,TimRiggins,TamiTaylor,0
s29,TimRiggins,TimRiggins,0
s29,TimRiggins,TyraCollette,0
s29,TyraCollette,BuddyGarrity,0
s29,TyraCollette,CoachTaylor,0
s29,TyraCollette,JasonStreet,1
s29,TyraCollette,JulieTaylor,0
s29,TyraCollette,LandryClarke,0
s29,TyraCollette,LylaGarrity,0
s29,TyraCollette,MattSaracen,0
s29,TyraCollette,SmashWilliams,1
s29,TyraCollette,TamiTaylor,0
s29,TyraCollette,TimRiggins,1
s29,TyraCollette,TyraCollette,0
s30,BuddyGarrity,BuddyGarrity,0
s30,BuddyGarrity,CoachTaylor,1
s30,BuddyGarrity,JasonStreet,0
s30,BuddyGarrity,JulieTaylor,0
s30,BuddyGarrity,LandryClarke,0
s30,BuddyGarrity,LylaGarrity,1
s30,BuddyGarrity,MattSaracen,0
s30,BuddyGarrity,SmashWilliams,0
s30,BuddyGarrity,TamiTaylor,0
s30,BuddyGarrity,TimRiggins,0
s30,BuddyGarrity,TyraCollette,0
s30,CoachTaylor,BuddyGarrity,0
s30,CoachTaylor,CoachTaylor,0
s30,CoachTaylor,JasonStreet,1
s30,CoachTaylor,JulieTaylor,1
s30,CoachTaylor,LandryClarke,0
s30,CoachTaylor,LylaGarrity,0
s30,CoachTaylor,MattSaracen,0
s30,CoachTaylor,SmashWilliams,0
s30,CoachTaylor,TamiTaylor,1
s30,CoachTaylor,TimRiggins,0
s30,CoachTaylor,TyraCollette,0
s30,JasonStreet,BuddyGarrity,0
s30,JasonStreet,CoachTaylor,0
s30,JasonStreet,JasonStreet,0
s30,JasonStreet,JulieTaylor,0
s30,JasonStreet,LandryClarke,0
s30,JasonStreet,LylaGarrity,1
s30,JasonStreet,MattSaracen,0
s30,JasonStreet,SmashWilliams,0
s30,JasonStreet,TamiTaylor,0
s30,JasonStreet,TimRiggins,0
s30,JasonStreet,TyraCollette,0
s30,JulieTaylor,BuddyGarrity,0
s30,JulieTaylor,CoachTaylor,1
s30,JulieTaylor,JasonStreet,0
s30,JulieTaylor,JulieTaylor,0
s30,JulieTaylor,LandryClarke,0
s30,JulieTaylor,LylaGarrity,0
s30,JulieTaylor,MattSaracen,1
s30,JulieTaylor,SmashWilliams,0
s30,JulieTaylor,TamiTaylor,1
s30,JulieTaylor,TimRiggins,0
s30,JulieTaylor,TyraCollette,0
s30,LandryClarke,BuddyGarrity,0
s30,LandryClarke,CoachTaylor,0
s30,LandryClarke,JasonStreet,0
s30,LandryClarke,JulieTaylor,0
s30,LandryClarke,LandryClarke,0
s30,LandryClarke,LylaGarrity,0
s30,LandryClarke,MattSaracen,1
s30,LandryClarke,SmashWilliams,0
s30,LandryClarke,TamiTaylor,0
s30,LandryClarke,TimRiggins,0
s30,LandryClarke,TyraCollette,0
s30,LylaGarrity,BuddyGarrity,1
